tema,pavadinimas,tekstas,url
sportas,"Panevėžietis pripažintas kaltu dėl futbolo sirgaliaus nužudymo, skirta laisvės atėmimo bausmė","Panevėžio apygardos teismas pirmadienį panevėžietį Ernestą Mečkauską pripažino kaltu dėl Lenkijos futbolo sirgaliaus nužudymo 2024 m. liepą. Nuteistajam teismas skyrė 7 metų laisvės atėmimo bausmę. Kaip nurodė teismo sprendimą paskelbusi Panevėžio apygardos teismo teisėja Jolanta Raščiuvienė, nuteistajam į laisvės atėmimo bausmės laiką bus įskaityta viena para, išbūta laikinajame sulaikyme. Teismas taip pat iš dalies tenkino tris civilinius ieškinius byloje dėl neturtinės žalos - 35 tūkst., 15 tūkst. ir 30 tūkst. eurų dydžio. Šios sumos kartu su joms taikomomis 5 proc. palūkanomis priteistos iš nuteistojo E. Mečkausko. Šiuos ieškinius byloje buvo pateikę nužudyto Lenkijos piliečio artimieji. Bylos duomenimis, tragiškas įvykis nutiko 2024 m. liepos 23 d. Panevėžyje. Pasibaigus futbolo rungtynėms tarp Balstogės komandos Jagiellonia (Lenkija) ir vietos Panevėžio, agresyviai nusiteikęs 39-erių Lenkijos futbolo sirgalius susistumdė su E. Mečkausku, su kuriuo buvo ir kitas asmuo. Pastarasis smogė kumščiu nukentėjusiajam į žandikaulį, šis po smūgio krito ant betoninių trinkelių. Anot teisėsaugos, palikę nugriuvusį vyrą, panevėžiečiai sėdo į savo automobilį ir išvažiavo. Užsieniečiui greitosios medikus iškvietė užeigos darbuotojos. Nukentėjusysis buvo nuvežtas į Panevėžio ligoninę, tačiau nespėjus jo apžiūrėti medikams, pasišalino. Vėliau policijos patruliai pastebėjo jį autobusų stotelėje ir dėl akivaizdžių veido sumušimo požymių nugabeno į ligoninę. Nustačius galvos traumą, jam buvo atlikta operacija, tačiau po trijų savaičių vyras mirė. E. Mečkauskas policijos buvo surastas ir sulaikytas jau kitą dieną po incidento su užsieniečiu. Vyras prisipažino, kad trenkė nepažįstamajam, bijodamas pats nuo jo nukentėti. Vyras pripažino, kad užsieniečiui nugriuvus, jis su bičiuliu pasišalino, baimindamiesi kitų Lenkijos sirgalių užpuolimo. Nukentėjusiajam ligoninėje mirus, ikiteisminis tyrimas buvo perkvalifikuotas į nužudymą. Panevėžio apygardos teismo sprendimas dar neįsigaliojo, jis gali būti skundžiamas apeliacine tvarka.",https://www.delfi.lt/sportas/futbolas/panevezietis-pripazintas-kaltu-del-futbolo-sirgaliaus-nuzudymo-skirta-laisves-atemimo-bausme-120242509
verslas,Ukrainietės noras įsigyti namą su sklypu atsimušė į sieną: prieštarauja Konstitucijai,"Kėdainių rajone namą su žemės sklypu norėjusi įsigyti ukrainietė iš notaro išgirdo, kad trečiųjų šalių piliečiai tokios teisės neturi. Teisininkė Delfi patvirtino, kad apribojimai dėl žemės įsigijimo yra taikomi, o situacijos nekeičia net nuolatinio leidimo gyventi Lietuvoje turėjimas. Su Delfi redakcija susisiekusi ukrainietė Elena laiške nurodė, kad Lietuvoje gyvena nuo 2019 metų, turi nuolatinį leidimą. Jis išduotas dėl šeimyninių priežasčių, nes jos vaikai turi Lietuvos pilietybę per savo tėvą. Nusprendžiau nusipirkti namą kaime, bet susidūriau su problema: notaras teigia, kad neturiu teisės pirkti turto su žeme . Tai yra - galiu nusipirkti butą, bet ne namą, - nurodė ji. Moteris sakė peržiūrėjusi daug informacijos internete, bet aiškių paaiškinimų, kurie būtų aktualūs Ukrainos piliečiams, nerado. Notarai teigia, kad pirkti neįmanoma. Prašau jūsų pasidomėti šiuo klausimu. Esu tikra, kad ši tema bus labai aktuali daugeliui ukrainiečių , kurie gyvena Lietuvoje ir netrukus gaus leidimus nuolat gyventi, - dėstė Elena. Namą su žemės sklypu ji norėjo įsigyti Kėdainių rajone.",https://www.delfi.lt/verslas/nekilnojamas-turtas/ukrainietes-noras-isigyti-nama-su-sklypu-atsimuse-i-siena-priestarauja-konstitucijai-120239960
verslas,Nuotrauka su numestais kurjerių krepšiais pasiekė VMVT – pradėtas tyrimas,"Viešojoje erdvėje pasklidusi nuotrauka, kurioje matyti netvarkingai sumesti maisto pristatymo platformų Wolt ir Bolt Food kurjerių krepšiai, sudomino Valstybinę maisto ir veterinarijos tarnybą (VMVT). Ji įspėja, kad nustačius pažeidimų gresia poveikio priemonės. VMVT pirmadienį feisbuke paskelbė nuotrauką, kuri nepalieka abejingų. Kadre užfiksuoti netvarkingai išmėtyti Bolt Food ir Wolt kurjerių krepšiai. Dėkojame neabejingiems žmonėms už pateiktą informaciją ir įsitraukimą. VMVT vertina situaciją ir yra pradėjusi tyrimą aiškinasi galimas higienos problemas populiariose maisto pristatymo platformose, - rašė VMVT. Tarnyba Delfi patikslino, kad vaizdas fiksuotas Vilniuje, Daugėliškio gatvėje. Dėl viešojoje erdvėje pasirodžiusios informacijos jau kreiptasi į Bolt ir Wolt administracijas, nurodant detaliai pateikti informaciją, kaip užtikrinama higiena visame maisto pristatymo procese. Taigi, įvertinus aplinkybes ir tyrimo metu nustačius pažeidimų, bus taikytos teisės aktuose numatytos poveikio priemonės, - nurodė VMVT. Delfi dėl situacijos kreipėsi ir į Wolt. Gavę atsakymą tekstą papildysime. Šią nuotrauką padaręs vilnietis Algimantas (vardas pakeistas, tikras redakcijai žinomas) Delfi plačiau papasakojo, kad minėtoje vietoje maždaug metus nuomojamoje namo dalyje gyvena nežinomas kiekis kurjerių. Panašu kad ten jų daug. Aplinkiniams problemų nekelia, bet pro šalį einant vaizdas dažnai apetito nekelia. Nusprendžiau paviešinti, nes taip neturi būti, - sakė jis. Vyras pridūrė, kad prieš paviešindamas nuotrauką feisbuke užpildė pranešimą VMVT. Anksčiau, jo teigimu, lauke mėtydavosi po vieną du krepšius, tačiau praėjusį sekmadienį, kai darytas kadras, jų kieme buvo daugiau. Vakar buvo sekmadienis, blogas oras, matyt, daugiau ten gyvenančių nedirbo, ir krepšių daugiau buvo, - svarstė Algimantas. Pats jis teigė maisto pristatymo platformų paslaugomis nesinaudojantis. Maisto pristatymas yra gera paslauga, bet turėtų būti saugi ir kokybiška. Gal ateityje, jei kas pasikeis, ir pradėsiu naudotis. Su Delfi jis pasidalijo daugiau nuotraukų. Jas galite pamatyti žemiau: Bolt Food generalinis vadovas Lietuvoje Laurynas Pamparas Delfi komentavo, kad neturi galimybės pakomentuoti pateiktų nuotraukų, nes neturi informacijos, kuri galėtų padėti identifikuoti, ar Bolt Food ženklu pažymėti krepšiai buvo naudojami aktyviai su platforma bendradarbiaujančių nepriklausomų partnerių. Maisto pristatymo krepšys yra partnerio kurjerio nuosavybė, tad gali būti naudojamas ir asmens, nevykdančio ar nebevykdančio pristatymo veiklos per platformą Bolt Food, - teigė L. Pamparas. Toliau jis tęsė, kad nepriklausomi pristatymo partneriai kurjeriai, pradėdami vykdyti individualią veiklą per Bolt Food platformą, įsipareigoja laikytis platformos sąlygų, tarp jų ir reikalavimų užtikrinti, kad patiekalai ir prekės būtų pristatomos saugios būklės, laikantis sveikatos ir maisto saugos principų. Pristatymo partneris, anot L. Pamparo, prieš kiekvieną maisto pristatymą turi įsitikinti, kad naudojamas termo krepšys yra švarus, tvarkingas ir naudojamas taip, kad būtų išvengta maisto užteršimo bei užtikrinta maisto ir sveikatos sauga. Su Bolt Food bendradarbiaujantiems kurjeriams reguliariai primename higienos užtikrinimo svarbą ir būtinybę. Be to, Bolt Market parduotuvėse esame įrengę krepšių valymo stoteles ir raginame nepriklausomus partnerius jomis pasinaudoti, reguliariai išvalyti bei dezinfekuoti maisto pristatymui naudojamus krepšius, - tvirtino įmonės atstovas. Klientus jis ragino po kiekvieno pristatymo naudojantis platforma Bolt Food palikti atsiliepimą apie pristatymo kokybę bei kitas reikšmingas aplinkybes. Į klientų atsiliepimus esą žiūrima labai rimtai. Gavę klientų pranešimus apie galimus higienos reikalavimų pažeidimus pristatymo metu, kiekvieną situaciją vertiname individualiai, atsižvelgdami į galimo pažeidimo pobūdį ir mastą. Priklausomai nuo aplinkybių, imamės atitinkamų veiksmų - primename partneriams apie jų įsipareigojimą užtikrinti, kad prekės būtų pristatomos saugios būklės, laikantis sveikatos ir maisto saugos reikalavimų. Taip pat dalinamės saugaus pristatymo gairėmis bei gerąja praktika, siekdami užtikrinti per platformą teikiamų paslaugų kokybę ir saugumą. Nustačius rimtus ar pasikartojančius pažeidimus, tam tikrais atvejais galime taikyti griežtesnes priemones - įskaitant nepriklausomo partnerio laikiną ar nuolatinį prieigos prie platformos sustabdymą, - teigė jis ir pridūrė, kad platforma visada bendradarbiauja su atsakingomis institucijomis, įskaitant ir šį atvejį. Wolt komunikacijos specialistė Baltijos šalims Akvilė Grašytė komentavo, kad apie šį atvejį yra informuoti ir renka papildomą informaciją. Šiuo metu renkame papildomą informaciją ir tiksliname aplinkybes, įskaitant nuotraukose matomų pristatymo priemonių laikymo sąlygas, bei siekiame nustatyti su situacija susijusius asmenis. Įvertinus faktines aplinkybes ir nustačius higienos normų ar standartų pažeidimus, Wolt gali nutraukti bendradarbiavimą su atitinkamais kurjeriais-partneriais. Taip pat išsiuntėme papildomą priminimą visai kurjerių-partnerių bendruomenei Lietuvoje, dar kartą primindami apie galiojančius higienos reikalavimus ir atsakomybę vykdant veiklą susijusią su maisto pristatymais. Norime pabrėžti, kad Wolt labai atsakingai žiūri į higienos, švaros ir maisto saugos klausimus. Visi su Wolt bendradarbiaujantys kurjeriai-partneriai, pasirašydami bendradarbiavimo sutartį, įsipareigoja laikytis paslaugų teikimo sąlygų, kuriose numatyti ir užsakymų pristatymo kokybės ir maisto saugos standartai, - komentuoja Wolt atstovė. Taip pat komentare Delfi prabrėžiama, kad kurjeriai-partneriai su Wolt bendradarbiauja individualios veiklos pagrindu ir patys atsako už naudojamų priemonių, įskaitant ir pristatymo krepšių, tinkamą priežiūrą. Savo ruožtu Wolt užtikrina, kad kurjeriai-partneriai su higienos ir maisto transportavimo reikalavimais, įskaitant valstybės institucijų nustatytas privalomas higienos taisykles, būtų supažindinami bendradarbiavimo pradžioje, o vėliau, ne rečiau nei kartą per ketvirtį, jiems apie tai reguliariai primename. Reaguodami į šią situaciją, priminimus dar labiau suaktyvinome. Kurjeriai-partneriai reguliariai informuojami, kad pristatymo krepšiai turi būti švarūs ir periodiškai valomi, o tuo metu, kai nėra naudojami užsakymų pristatymams - laikomi vidaus patalpose. Griežti higienos reikalavimai ir jų laikymasis yra vienas iš mūsų veiklos prioritetų. Kiekvieną gautą pranešimą apie galimus pažeidimus vertiname rimtai ir, esant pagrįstam pagrindui, imamės atitinkamų veiksmų. Nustačius, kad užsakymų pristatymui naudojamos priemonės yra netinkamos arba neprižiūrimos, kurjerio-partnerio prieiga prie platformos gali būti apribojama, - sako A. Grašytė. VMVT taip pat priminė, kad maisto sauga turi būti užtikrinama visoje tiekimo grandinėje: nuo maisto paruošimo iki pristatymo klientui. Kurjeriai privalo laikytis higienos reikalavimų transportuojant maistą, o už saugų maisto paruošimą ir supakavimą atsakingos maitinimo įstaigos. Maisto išvežiojimo (kurjerių) veikla gali būti vykdoma tik turint VMVT išduotą leidimą tokiai veiklai. Įmonės, kurios teikia maisto išvežiojimo paslaugas, privalo sisteminti informaciją apie asmenis (kurjerius), kurie išvežioja maisto produktus ar paruoštus patiekalus, kad prireikus būtų užtikrintas tiekiamo maisto atsekamumas. Maistą užsisakantys žmonės gali pasitikrinti, ar maisto pristatymo paslaugas teikianti įmonė veikia oficialiai ir yra registruota VMVT: https://vmvt.lt/opendata/mtsr/ . Maistą pristatantis asmuo (kurjeris), prieš pradėdamas darbą, privalo būti pasitikrinęs sveikatą, turėti galiojantį sveikatos žinių atestavimo pažymėjimą ir laikytis higienos reikalavimų. Transportavimo metu būtina užtikrinti tinkamas sąlygas: transporto priemonės paviršiai turi būti švarūs, lengvai valomi ir dezinfekuojami, o pačioje transporto priemonėje turi būti visos reikalingos higienos priemonės - vienkartinės servetėlės, šluostės ar kitos dezinfekavimo priemonės. Be to, maisto vežimo krepšiai ar šaltkrepšiai turi būti švarūs ir tvarkingi, o pats maistas, įskaitant greitai gendančius maisto produktus - gabenamas laikantis gamintojo nurodytų laikymo sąlygų. Tiesa, vartotojai yra pirmieji, kurie gali signalizuoti apie pastebimus pažeidimus - išsiliejusį, sugadintą ar akivaizdžiai netinkamos kokybės maistą, nešvarius krepšius. Tokiais atvejais svarbu tai užfiksuoti nuotraukomis ar vaizdo įrašu. Pirmiausia rekomenduojame informuoti kurjerių paslaugas teikiančias įmones, kad jos galėtų operatyviai sureaguoti ir identifikuoti netvarkingą darbuotoją. Jei situacijos nepavyksta išspręsti geranoriškai arba ji kartojasi, pranešti reikėtų VMVT, pateikiant nuotraukas, užsakymo informaciją bei išsamų situacijos aprašymą - tai padės inicijuoti pažeidimo tyrimą, - nurodo VMVT. Jei maistas atrodo nekokybiškas, išsiliejęs ar kitaip sugadintas, vartotojai neturėtų rizikuoti savo sveikata ir jo nevartoti. 2025 metais VMVT sulaukė 54 vartotojų pranešimų dėl maisto pristatymo į namus, daugiausia - Vilniuje ir Kaune. Šiemet tokių pranešimų jau gauta 25.",https://www.delfi.lt/verslas/naujienos/nuotrauka-su-numestais-kurjeriu-krepsiais-pasieke-vmvt-pradetas-tyrimas-120242441
verslas,"Uždaro laboratoriją, atleis beveik pusę darbuotojų","Zarasuose veikianti tyrimų ir ekspertizių bendrovė Akerbla LT atleidžia didelę dalį žmonių, nes centralizuoja veiklą. Apie tai ji pranešė Užimtumo tarnybai . Įspėta 14 iš 30 darbuotojų. Pagal profesijas, daugiausiai darbo neteks 13 laboratorijos darbuotojų, - naujienų portalui Delfi sakė Užimtumo tarnybos atstovė Milda Jankauskienė. Atleidimo priežastis - darbo organizavimo pakeitimai. Darbdavys priėmė sprendimą uždaryti Vievyje esančią laboratoriją centralizuojant veiklą Zarasuose, - paaiškino M. Jankauskienė. Atleidimai numatyti nuo gegužės 25 iki liepos 23 dienos. Sodros pateikiami darbuotojų skaičiai ir vidutinis atlyginimas: Registrų centras skelbia tokias pastarųjų metų Akerbla LT finansines ataskaitas: Beveik 10 metų veikiančios bendrovės vienintelė akcininkė yra Norvegijos Akerbla AS.",https://www.delfi.lt/verslas/naujienos/uzdaro-laboratorija-atleis-beveik-puse-darbuotoju-120242463
verslas,"Laivai į Nerį sugrįš jau šią savaitę: jų bus daugiau, dvi naujos stotelės","Ruošiantis naujam laivybos sezonui sostinėje, Nerimi šiemet kursuos daugiau keleivinių laivų, skelbia savivaldybės įmonė Judu. Vilniuje vykusioje simbolinėje ceremonijoje pakrikštyti du nauji laivai Geležinis vilkas ir Smilga. Juos iškilmingai pakrikštijo kunigas Mykolas Sotničenka, o jų krikštamotėmis tapo Scanorama įkūrėja Gražina Arlickaitė ir profesorė Giedrė Keen Motuzaitė Matuzevičiūtė. Pasak Judu antrasis laivybos sezonas Neries upėje prasidės jau penktadienį - gegužė 1-ąją. Tradiciškai pirmąją dieną kelios laivais vilniečiams ir miesto svečiams bus nemokamos. Palyginti su praėjusiais metais, laivų skaičius padvigubėjo - šiemet Nerimi jų plauks keturi, todėl bus užtikrintas dažnesnis ir patogesnis susisiekimas. Keleivinės laivybos trasa drieksis nuo Verslo trikampio iki Žirmūnų paplūdimio, su esamomis stotelėmis prie Žvėryno, Baltojo, Žaliojo, Karaliaus Mindaugo tilto. Beje, šįmet atsiras ir dar dvi naujos stotelės: Šilo tiltas ir Žirmūnų paplūdimys, o bendras laivų trasos ilgis sieks 7,7 kilometro. Praplėtus maršrutą iki 7 stotelių, Antakalnio ir Žirmūnų rajonų gyventojams taps paprasčiau ir patogiau pasiekti miesto centrą. Žirmūnuose įrengta stotelė šalia paplūdimio suteiks papildomą patrauklumą - maršrutas bus tinkamas ne tik kasdienėms kelionėms, bet ir laisvalaikiui, nes leis lengvai nuvykti prie upės esančių poilsio vietų. Taip pat suderintas laivų eismas su autobusais, troleibusais ir dalijimosi paslaugomis leis sklandžiai ir patogiai judėti mieste, - pranešime sakė Judu vadovė Loreta Levulytė-Staškevičienė. Artėjant laivybos sezonui buvo atliekami visi būtini pasiruošimo darbai - laivų techninė priežiūra, pagrindinių sistemų patikra, ruošiamos prieplaukos, atnaujinamas ženklinimas upėje. Kaip ir pernai, 90 minučių elektroninio bilieto kaina sieks 3 eurus, o perkant laive - 4 eurus. Be to, kaip ir pernai bus siūlomi vienkartiniai, šeimos ir pirmyn-atgal bilietai. Vilniaus viešojo transporto duomenimis, pernai maršrutiniais elektriniais laivais Nerimi keliavo daugiau nei 22 tūkst. keleivių.",https://www.delfi.lt/verslas/transportas/laivai-i-neri-sugris-jau-sia-savaite-ju-bus-daugiau-dvi-naujos-stoteles-120242376
verslas,Vilniuje netrukus uždarys žinomą „Norfa“ parduotuvę,"Netrukus bus uždaroma prekybos tinklo Norfa parduotuvė Fabijoniškėse, Vilniuje. Pasidalinta, kada ši parduotuvė užvers duris ir kas laukia darbuotojų. Socialiniame tinkle Facebook gyventojai pradėjo diskutuoti, ar tikrai ruošiamasi uždaryti Ateities gatvėje veikiančią parduotuvę. Pasiteiravus atstovo, paaiškėjo, kad tokie planai artimiausiu metu ir yra. Norfos parduotuvę, esančią Vilniuje, Ateities g. 48 (Fabijoniškėse), planuojama uždaryti gegužės 23 d. - naujienų portalui Delfi patvirtino Norfos atstovas žiniasklaidai Darius Ryliškis. Kartu nurodoma, kad šiemet Norfos mažmena plėtros Vilniuje nenumato. Pasiteiravus, kiek šioje parduotuvėje yra įdarbinta darbuotojų ir ar juos teks atleisti, D. Ryliškis atsakė: Beveik visiems jos darbuotojams pasiūlytas darbas kituose tinklo prekybos centruose. Balandžio pabaigoje, reminantis portalo Rekvizitai.lt duomenimis, UAB Norfos mažmena yra įdarbinusi apie 3,6 tūkst. darbuotojų. Anksčiau skelbta, kad Lietuvoje veikia apie 160 parduotuvių. Norfos prekybos tinklas šiemet planuoja atidaryti ar atnaujinti 10 parduotuvių. Nekilnojamojo turto vystymo bendrovė Homa Group praėjusią savaitę pranešė apie gautą leidimą rekonstruoti pastatų grupę ties Fabijoniškių ir Ateities gatvių sankryža Vilniuje - leista rekonstruoti viename sklype esančius pastatus Fabijoniškių g. 97A ir Fabijoniškių g. 99. Šioje vietoje, kaip skelbiama, dabartinės prekybos ir sporto komplekso funkcijos išliks arba bus modernizuotos. 11 000 kv. m. bendro ploto projekto Jaunatis teritorijoje taip pat turėtų iškilti 116 butų su vidiniu kiemu, požemine automobilių aikštele ir kitais sprendimais.",https://www.delfi.lt/verslas/naujienos/vilniuje-netrukus-uzdarys-zinoma-norfa-parduotuve-120242461
verslas,Palucko brolio įmonė inicijavo nemokumo procesą,"Ekspremero Gintauto Palucko brolio Dano Palucko valdoma, taip pat jo vadovaujama griovimo darbų bendrovė Auksitas inicijavo nemokumo procesą, pranešė skolų išieškojimo įmonė Juris LT. Kaip skelbiama, Auksitas pastaruoju laikotarpiu nesugeba vykdyti savo įsipareigojimų kreditoriams. 2024 m. bendrovės pajamos siekė apie 1,85 mln. eurų, tačiau tai neužtikrino stabilaus atsiskaitymo, o vidutinis terminas tam yra išaugęs iki maždaug 128 dienų, kas, pasak Juris, rodo reikšmingą mokėjimų vėlavimą. Teigiama, kad fiksuojami ilgiau nei 100 dienų nepadengti Auksito įsiskolinimai - kreditoriams pateiktais duomenimis, įsipareigojimai viršija įmonės turimą turtą. Papildomai taip pat registruota skola Sodrai, siekianti 1,36 tūkst. eurų. Portalui lrytas D. Paluckas sakė, kad yra itin užsiėmęs ir todėl neturi laiko komentuoti. Kaip skelbė ELTA, D. Paluckas pernai vasarą buvo sulaikytas, Finansinių nusikaltimų tyrimų tarnybai ( FNTT ) atliekant ikiteisminį tyrimą dėl ekspremjero iš dalies valdomos įmonės Garnis veiklos. FNTT tyrimą atlieka dėl galimo kreditinio sukčiavimo, susijusio su Garnio įgyta lengvatine 200 tūkst. eurų paskola. Taip pat - dėl galimo kreditinio sukčiavimo, dokumentų klastojimo bendrovei Dankora, priklausančiai G. Palucko brolienei, galimai apgaule įgijus daugiau nei 136 tūkst. eurų ES finansinės paramos lėšų, galimo papirkimo bei kyšininkavimo įtariant, kad veikos galėjo būti padarytos veikiant organizuotoje grupėje. Anksčiau skelbta, kad atliekant minėtą ikiteisminį tyrimą pernai rugpjūtį buvo sulaikytas įmonės Dankora direktorius Kostas Mikalajūnas. Prieš tai pareigūnai atliko dešimtis kratų ir kitų procesinių veiksmų bendrovės Dankora projekto įgyvendinimo vietoje, įmonės registracijos vietoje, įmonės direktoriaus K. Mikalajūno ir akcininkų gyvenamosiose patalpose, automobiliuose, kitose tyrimui reikšmingose vietose, paimti tyrimui reikalingi dokumentai, kiti daiktai. Anot tarnybos, kratos taip pat atliktos kitose galimai susijusiose įmonėse - žiniasklaida skelbė, kad jos vykdytos ir bendrovėje Auksitas.",https://www.delfi.lt/verslas/naujienos/palucko-brolio-imone-inicijavo-nemokumo-procesa-120242485
verslas,Ilgametė maisto sektoriaus įmonė atleidžia daugumą darbuotojų,"Prieš 30 metų įkurta didmeninės prekybos maisto produktais bendrovė Skanėja atleidžia 28 žmones, nes perkelia gamybinę veiklą į kitą vietovę. Iš 46 darbuotojų įspėti 28 dirbantieji. Pagal kvalifikacijas, darbo daugiausiai neteks krovikai (7), fasuotojai (7), elektros krautuvo vairuotojai (3), - naujienų portalui Delfi komentuoja Užimtumo tarnybos atstovė Milda Jankauskienė. Pasak jos, atleidimo priežastis yra bendrovės noras užtikrinti veikos tęstinumą, atitikimą taikomiems kokybės bei maisto saugos reikalavimams ir išvengti esminių verslo praradimų: tad priimtas sprendimas Skanėjos gamybinę veiklą perkelti į kitą vietovę - iš Kirtimų gatvės Vilniuje į Plento gatvę Širvintose. Visiems su šiuo perkėlimu susijusiems darbuotojams buvo įteikti pasiūlymai dėl darbo sutarties sąlygų (darbo vietovės) pakeitimo. Dalis darbuotojų raštu išreiškė nesutikimą su šiuo Darbo sąlygų pakeitimu, - teigia M. Jankauskienė. Atleidimai numatomi nuo gegužės 21 dienos iki liepos 21 dienos. Sodra nurodo tokią darbo užmokesčio ir darbuotojų skaičiaus kaitą bendrovėje: Registrų centro skelbiamos Skanėjos finansinės ataskaitos: Skanėja įsteigta 1995 metais Vilniuje, ji specializuojasi birių maisto produktų - ryžių, kruopų, ankštinių kultūrų - fasavimo ir prekybos jais sritys. Taip pat teigia gaminanti ir fasuojanti populiarias greito paruošimo košes.",https://www.delfi.lt/verslas/naujienos/ilgamete-maisto-sektoriaus-imone-atleidzia-dauguma-darbuotoju-120242394
